ICMMID,Confidence.Factor,Mine_Name,Group_Names,Latitude,Longitude,Asset_Type,Country_Region,Primary_Commodity,Secondary_Commodity,Other_Commodities,Production,Processing,Net_GDP_Decrease,Risk_category
ICMM07089,Moderate,Mikkaichi,Mikkaichi;Mikkaichi Refinery,36.866,137.441,Refinery,Japan,zinc,cadmium,NA,NA,TRUE,51,Elevated
ICMM07091,High,Baiyin Refinery,Baiyin Copper Mine;Baiyin Flash;Baiyin No 3;Baiyin Northwest Pb and Zn;Baiyin refinery;Baiyin Side Blown;North West Smelter;Baiyin Smelter;Baiyin Refinery,36.555,104.209,Refinery,China,copper,gold,lead;zinc,NA,TRUE,56,Elevated
ICMM07094,Very Low,Sambo Mine,NA,36.374,127.834,Mine,South Korea,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07095,Very Low,Hitachi Mine,NA,36.349,140.399,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07096,High,Kamioka Smelter,Kamioka Zn Pb Mines;Kamioka;Kamioka;Kamioka Refinery;Kamioka Smelter,36.348,137.3,Smelter,Japan,zinc,lead,silver;cadmium,NA,TRUE,51,Elevated
ICMM07098,High,Annaka,Annaka;Annaka;Annaka Refinery,36.33,138.91,Smelter;Refinery,Japan,zinc,lead,cadmium,NA,TRUE,51,Elevated
ICMM07102,Very Low,Nakatatsu Zn Pb Ag Mine,NA,36.065,136.615,Mine,Japan,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07103,Very Low,Chichibu Mine,NA,35.999,139.079,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07104,Very Low,Nakatatsu,NA,35.799,136.599,Mine,Japan,copper,silver,cadmium,TRUE,NA,56,Elevated
ICMM07105,Very Low,Dal Sung Mine,NA,35.775,128.673,Mine,South Korea,tungsten,NA,NA,TRUE,NA,544,High
ICMM07108,Very Low,Sannae Mine,NA,35.599,128.966,Mine,South Korea,tungsten,NA,NA,TRUE,NA,544,High
ICMM07109,Very Low,Wakamatsu,NA,35.532,134.199,Mine,Japan,chromium,NA,NA,TRUE,NA,36,Elevated
ICMM07111,Very Low,Akenobe Mine,NA,35.332,134.499,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07112,High,Yuanqu smelter,Zhongtiaoshan Copper Mine;Yuanqu smelter;Tongkuangyu;Zhongtiaoshan Smelter,35.323,111.66,Smelter,China,copper,cobalt,gold;molybdenum;silver,NA,TRUE,56,Elevated
ICMM07113,Very Low,Akenobe Sn Zn Pb Mine,Akenobe Sn Zn Pb Mine;Akenobe Mine,35.224,134.691,Mine,Japan,tin,NA,NA,TRUE,NA,33,Elevated
,,,,,,,,,,,,,,
ICMM07115,Very Low,"Taishio Cobalt Mine, Japan",NA,35.165,134.582,Mine,Japan,cobalt,NA,NA,TRUE,NA,47,Elevated
ICMM07116,Very Low,Akenobe Mine,NA,35.119,134.459,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07118,Very Low,Sazare Copper Mine,NA,35.079,138.539,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07119,Very Low,Otani Mine,NA,35.032,135.749,Mine,Japan,tungsten,NA,NA,TRUE,NA,544,High
ICMM07120,Very Low,Iwami Zn Pb Cu Mitsui,NA,34.999,132.499,Mine,Japan,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07128,Moderate,Wenyu Gold Mine,Wenyu Gold Mine;Chen Er;Changancha;Changzhuyu;Qinshan;Siangou,34.425,110.488,Mine,China,copper,gold,lead;silver,TRUE,NA,56,Elevated
ICMM07133,Very Low,Hikoshima Zn,NA,34.165,131.466,Mine,Japan,zinc,NA,NA,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM07139,Very Low,"Dogatani Cobalt Mine, Japan",NA,33.732,135.982,Mine,Japan,cobalt,NA,NA,TRUE,NA,47,Elevated
ICMM07140,Very Low,Kishu Mine,NA,33.699,135.699,Mine,Japan,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07144,Very Low,Miike,NA,33.015,130.449,Mine,Japan,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07145,Very Low,Kamikawa,NA,32.782,131.449,Mine,Japan,platinum,NA,NA,TRUE,NA,54,Elevated
ICMM07156,Very Low,Suzuyama Mine,NA,31.499,130.432,Mine,Japan,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07157,Very Low,Iwato,NA,31.274,130.316,Mine,Japan,copper,gold,silver,TRUE,NA,56,Elevated
ICMM07160,High,Jinlong (Tongling) refinery,Tongshan Copper Mine;Jinguan smelter;Jinlong (Tongling) refinery;Jinlong (Tongling) smelter;Jinlong Smelter;Jinchang Refinery;Tongling Refinery;Keris Smelter;Jinchang Smelter,30.953,117.784,Smelter;Refinery,China,copper,gold,silver;zinc,NA,TRUE,56,Elevated
ICMM07163,High,Daye refinery,Daye Iron Mine and Complex;Daye Nonferrous Metals Tonglushan Mine;Daye refinery;Daye smelter;Sanxin;Tonglvshan,30.081,114.939,Mine;Smelter;Refinery,China,copper,gold,silver;iron ore,TRUE,TRUE,56,Elevated
ICMM07164,Moderate,Tongshankou Copper Mine,Tongshankou Copper Mine;Shitouzhui,30.002,114.797,Mine,China,copper,gold,NA,TRUE,NA,56,Elevated
,,,,,,,,,,,,,,
ICMM07172,High,Dexing,Dexing Copper Mine;Dexing,28.916,117.55,Mine,China,copper,cobalt,gold,TRUE,NA,56,Elevated
ICMM07179,Very Low,Khetri / Kolihan / Chandmari,NA,27.999,75.801,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07182,Very Low,Xiangdong Mine,NA,27.699,113.699,Mine,China,tungsten,NA,NA,TRUE,NA,544,High
ICMM07193,Moderate,Lengshuiqing Nickel Mine,Lengshuiqing Nickel Mine;Lengshuiqing,26.795,101.575,Mine,China,copper,nickel,palladium;platinum;rhodium,TRUE,NA,56,Elevated
ICMM07196,Moderate,Lala Copper/Polymetallic Mine,Lala Copper/Polymetallic Mine;Huili Smelter,26.676,102.24,Mine;Smelter,China,copper,cobalt,nickel,TRUE,TRUE,56,Elevated
ICMM07199,Very Low,Kolihan Mine,NA,26.585,73.849,Mine,India,copper,zinc,NA,TRUE,NA,56,Elevated
ICMM07200,Moderate,Dukou Chromium Mine,Dukou Chromium Mine;Lanjian,26.543,101.74,Mine,China,chromium,iron ore,NA,TRUE,NA,36,Elevated
ICMM07205,Moderate,Lalachang Copper Deposit,Lalachang Copper Deposit;Tianren,26.186,101.964,Mine,China,copper,cobalt,gold,TRUE,NA,56,Elevated
ICMM07209,Moderate,Shizhuyuan,Shizhuyuan,25.716,113.166,Mine,China,tungsten,molybdenum,bismuth;copper;tin;lead;zinc;gold,TRUE,NA,544,High
,,,,,,,,,,,,,,
ICMM07216,Very Low,Dangping Tungsten Mine,NA,25.483,114.299,Mine,China,tungsten,NA,NA,TRUE,NA,544,High
,,,,,,,,,,,,,,
ICMM07223,Very Low,Chin Que Shih Operations,Chin Que Shih Operations;Chin Qua Shih Minekeelung,25.076,121.526,Mine,Taiwan,copper,gold,silver,TRUE,NA,56,Elevated
ICMM07225,High,Sindesar Khurd,Rajpura Dariba;Sindesar Khurd;Sindesar Khurd,25,74.152,Mine,India,zinc,silver,lead,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM07228,Very Low,Mosaboni Mine,NA,24.759,85.592,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07231,High,Yimen County Copper Mine,Yimen County Copper Mine;Yimen refinery;Yimen smelter,24.666,102.15,Smelter;Refinery,China,copper,NA,NA,NA,TRUE,56,Elevated
ICMM07234,Very Low,Dajishan Mine,NA,24.583,114.383,Mine,China,tungsten,NA,NA,TRUE,NA,544,High
ICMM07236,Very Low,Guimeishan Tungsten Mine,NA,24.499,114.916,Mine,China,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07239,Very Low,Tachishan Tungsten Mine,NA,24.416,114.333,Mine,China,nickel,NA,NA,TRUE,NA,22,Moderate
ICMM07240,High,Zawar,Balaria;Zawar Group Pb Zn Mines;Zawar;Zawar;Zawar Group,24.364,73.723,Mine,India,zinc,lead,silver,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM07243,Very Low,Dhangaon,NA,23.583,80.184,Mine,India,platinum,NA,NA,TRUE,NA,54,Elevated
ICMM07246,Moderate,Bai Sha Po Mine,Bai Sha Po Mine;Bai Sha Po;Gejiu Honghe Smelter,23.253,103.154,Mine;Smelter,China,copper,lead,tin;tungsten,TRUE,TRUE,56,Elevated
ICMM07247,Moderate,Yunnan Tin Mine and Complex Gejiu,Yunnan Tin Mine and Complex Gejiu;Yunnan,23.166,103.101,Mine,China,tin,copper,tin,TRUE,NA,33,Elevated
ICMM07248,Very Low,Bawdwin Mine,Bawdwin Mine;Bawdwin,23.108,97.3,Mine,Myanmar,copper,lead,silver,TRUE,NA,56,Elevated
ICMM07252,Moderate,Rakha Mine,Rakha Mine;Surda,22.565,86.424,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
,,,,,,,,,,,,,,
ICMM07256,Very Low,Monywa Complex,NA,22.116,95.167,Mine;Plant,Myanmar,copper,silver,NA,TRUE,TRUE,56,Elevated
ICMM07257,High,Malanjhkhand Mine,Malanjhkhand Mine;Hindustan Copper;Malanjkhand,22.021,80.717,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07259,Very Low,Malanjkhand,NA,21.5,80.717,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07261,Very Low,Monywa Mine,NA,21.154,96.507,Mine,Myanmar,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07266,Very Low,Mawchi Mine,Mawchi Mine,18.825,97.158,Mine,Myanmar,tin,tungsten,NA,TRUE,NA,33,Elevated
ICMM07267,Very Low,Samoeng Mine,NA,18.787,98.732,Mine,Thailand,tungsten,NA,NA,TRUE,NA,544,High
ICMM07270,Very Low,Doi Ngoem W,NA,18.616,99.85,Mine,Thailand,tungsten,NA,NA,TRUE,NA,544,High
ICMM07274,Very Low,Northern Region Gravel Pumps,NA,18.25,99.333,Mine,Thailand,tin,tungsten,zinc,TRUE,NA,33,Elevated
ICMM07278,Very Low,Nongsun,NA,17.967,104.5,Mine,Laos,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07279,Very Low,Ban Boneng,NA,17.967,104.616,Mine,Laos,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07281,Very Low,Ban Phontiou,NA,17.9,104.616,Mine,Laos,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07283,Very Low,Nam Pathene Tin Field,NA,17.75,104.5,Mine,Laos,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07284,Moderate,Uizag,Uizag;Visakhapatnam Pellet Pellet Plant,17.726,83.279,Plant,India,zinc,iron ore,NA,NA,TRUE,51,Elevated
ICMM07286,Moderate,Pa Daeng Mine,Pa Daeng Mine;Mae Sod,16.654,98.664,Mine,Thailand,zinc,magnesium,NA,TRUE,NA,51,Elevated
,,,,,,,,,,,,,,
ICMM07291,Very Low,Tak,NA,15,100,Mine,Thailand,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07292,Very Low,Taung Shun Taung Mine,NA,14.917,98.083,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07293,Very Low,Heinze Basin,NA,14.75,98,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07295,Very Low,Ingladhal Mine,NA,14.687,76.185,Mine,India,copper,gold,NA,TRUE,NA,56,Elevated
ICMM07297,Very Low,Hemyingyi Mine,NA,14.517,98.467,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07298,Very Low,Taungpila Mine,NA,14.5,99.1,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07300,Very Low,Byaukchaung Mine,NA,14.417,98.5,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07301,Very Low,Egani Mine,NA,14.367,98.167,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07303,Very Low,Thitkatchaung Mine,NA,14.334,98.5,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07304,Very Low,Kalonta Mine,NA,14.334,98.583,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07305,Very Low,Myekhanbaw Mine,NA,14.3,98.533,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07306,Very Low,Sinthe Mine,NA,14.25,98.5,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07307,Very Low,Kyaukanya Mine,Kyaukanya Mine;Kadantaung Mine,14.225,98.317,Mine,Myanmar,tin,tungsten,NA,TRUE,NA,33,Elevated
ICMM07308,Very Low,Wagon North Mine,NA,14.217,98.467,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07309,Very Low,Zinba Mines,NA,14.167,98.333,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07310,Very Low,Rubber Mile Mine,NA,14.167,98.5,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07311,Very Low,Thingandon Mine,NA,14.167,98.533,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07312,Very Low,Pagaye Mine,NA,14.1,98.5,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07313,Very Low,Anyapya Mine,NA,14.1,98.567,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07314,Very Low,Crisp:S Concession,NA,14.084,98.167,Mine,Myanmar,tungsten,NA,NA,TRUE,NA,544,High
ICMM07315,Very Low,Putletto Mines,NA,14.084,98.25,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07317,Very Low,Heinda Mine,NA,14.034,98.212,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07318,Very Low,Crest Mine,NA,14.034,98.483,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07319,Very Low,Darichaung Mine,NA,14.034,98.567,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07320,Very Low,Yanmazu and Yanmazu North,NA,14,98.333,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07321,Very Low,Widnes Mines,NA,14,98.667,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07322,Very Low,Chang Phuak 1 Mine,NA,14,99.5,Mine,Thailand,tin,tungsten,NA,TRUE,NA,33,Elevated
ICMM07323,Very Low,Meke Mine,NA,13.917,98.683,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07330,Very Low,Tagadur,NA,13.059,76.425,Mine,India,chromium,NA,NA,TRUE,NA,36,Elevated
ICMM07332,Very Low,Tenasserim Valley Gravel Pump,NA,12.025,99.008,Mine,Myanmar,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07333,Very Low,Central Region Gravel Pumps,NA,11.834,99.833,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07334,Very Low,Toro Mocho,NA,11.6,76.134,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07337,Very Low,Bangrim Tin Mine,NA,9.983,98.708,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07338,Very Low,Keralacochin,NA,9.934,76.25,Mine,India,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07339,Very Low,Haad Som Pan,NA,9.931,98.7,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07340,Very Low,Siamese Tin Sydicate Ltd.,NA,9.917,98.667,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07341,Very Low,Karathuri Mines,NA,9.917,99.083,Mine,Thailand,tungsten,NA,NA,TRUE,NA,544,High
ICMM07342,Very Low,Chon Mine,NA,9.317,98.533,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07343,Very Low,Sierra Mining Co.,NA,9.051,99.8,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07344,Very Low,Banhuni Area,NA,9.001,99,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07345,Very Low,Hoc Chong Seng Suction,NA,8.917,98.25,Mine,Thailand,tungsten,NA,NA,TRUE,NA,544,High
ICMM07346,Very Low,Maliwun Mines,NA,8.917,99,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07348,Very Low,Ngan Thawi Brothers,NA,8.834,99.3,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07349,Very Low,Pashpap,NA,8.783,77.962,Mine,India,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07350,Very Low,Hok Chong Sengpump,NA,8.751,99.667,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07351,Very Low,Rong Lek Mines,NA,8.751,99.75,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07353,Very Low,Nok Hoog Mine,NA,8.667,98.5,Mine,Thailand,tin,tungsten,NA,TRUE,NA,33,Elevated
ICMM07355,Very Low,Southern Region Gravel Pumps,NA,8.467,99.917,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07357,Very Low,Sichon Mine,NA,8.401,100,Mine,Thailand,tin,tungsten,NA,TRUE,NA,33,Elevated
ICMM07358,Very Low,Bodan Dredge Omo,NA,8.334,99.083,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07359,Very Low,Phuket Island,NA,8.001,98.333,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07360,Very Low,Aokam Thai Mine,NA,7.962,98.339,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07361,Very Low,Yip In Tsoi Haad Y,NA,7.001,100.583,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07362,Very Low,Yip In Tsoi Yala Pu,NA,6.668,101.166,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07363,Very Low,Batun Mine,NA,6.584,101.316,Mine,Thailand,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07364,Very Low,Eurothai Mine,NA,6.201,101.183,Mine,Thailand,tin,silver,NA,TRUE,NA,33,Elevated
ICMM07365,Moderate,Rahman Hydraulic Tin Bhd,Rahman Hydraulic Tin Bhd;Rahman Hydraulic,5.632,101.035,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07366,Very Low,Kedah Gravel Pump,NA,5.301,100.28,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07367,Very Low,Austral Amalgamated Mine,NA,4.77,101.109,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07369,Very Low,Timah Matang Sdn Bhd,NA,4.684,100.7,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07370,Very Low,Perak State,NA,4.501,101,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07371,Very Low,Kinta Kellas Tin Dredging,NA,4.451,101.083,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07372,Very Low,Gopeng Group,NA,4.451,101.166,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07373,Very Low,Southern Malayan Tin Dredging,NA,4.301,101.1,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07374,Very Low,H.S. Lee Mine #8,NA,4.284,101.133,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07375,Very Low,Mambang Di Awan Gopeng Group,NA,4.234,101.133,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07376,Very Low,Malayan Tin Dredging Bhd.,Malayan Tin Dredging Bhd.;Lower Perak Tin Dredging,4.201,101.042,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07377,Very Low,Austral Amalgamated Tin Bhd,NA,4.168,101.033,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07378,Very Low,Tronoh Mines Malaysia Bhd,Tronoh Mines Malaysia Bhd;Timah Dermawan Sdn Bhd,4.168,101.175,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07379,Very Low,Bidor Malaya Tin Sdh Bhd,NA,4.068,101.25,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07380,Very Low,Kramat Tin Dredging Bhd,NA,4.001,101,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07381,Very Low,Modal Sri Pandan,NA,3.851,103.233,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07382,Very Low,Southern Kinta Consolidatedn,NA,3.751,101.316,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07383,Very Low,Perangsang Tin Consolidated Corp,NA,3.418,101.416,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07384,Very Low,Berjuntai Tin Dredging Bhd,Berjuntai Tin Dredging Bhd;Berjuntai Dredge No. 7,3.41,101.45,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07385,Very Low,Ayer Hitam Mine,NA,3.272,101.505,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07386,Very Low,Selangor Gravel Pumps,NA,3.168,101.666,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07387,Very Low,Sungei Besi Mines Malasia Bhd,NA,3.051,101.7,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07388,Very Low,Pahang Consolidated Mines,NA,3.001,103,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07389,Very Low,Killinghall Malaysia Bhd,NA,3.001,103.233,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07390,Very Low,Ayer Hitam Tin Dredging,NA,2.968,101.616,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07392,Very Low,Timah Langat Berhad Dredge,NA,2.885,101.683,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07393,Very Low,Petaling Tin Bhd,Petaling Tin Bhd;Selangor Dredging Bhd,2.851,101.658,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07394,Very Low,Kuala Langat Mining Sdn Bhd,NA,2.818,101.616,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07395,Very Low,Ml4,NA,2.818,101.65,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07396,Very Low,Seremban,NA,2.751,101.96,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07397,Very Low,Pahang Consolidated Gravel Pumps,NA,2.601,101.833,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07398,Very Low,"Johor State, Lombong Sebina Johor",NA,2.001,103.833,Mine,Malaysia,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07401,Very Low,Ain Barbar,NA,36.982,7.568,Mine,Algeria,copper,lead,NA,TRUE,NA,56,Elevated
ICMM07402,Very Low,Bou Soufa,NA,36.749,5.585,Mine,Algeria,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07418,Very Low,Fej Hassen,NA,36.516,8.535,Mine,Tunisia,zinc,NA,NA,TRUE,NA,51,Elevated
ICMM07427,Very Low,El Abed Oued Zaunder Mines,NA,34.999,1.002,Mine,Algeria,copper,zinc,NA,TRUE,NA,56,Elevated
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ICMM07449,Very Low,Kettara Mines,NA,31.81,-7.998,Mine,Morocco,nickel,NA,NA,TRUE,NA,22,Moderate
ICMM07457,High,Bou Azzer,Bou Azzer Deposit;Bou Azzer;Bou Azzer,30.53,-6.918,Mine,Morocco,cobalt,nickel,silver;copper;arsenic,TRUE,NA,47,Elevated
ICMM07458,Very Low,El Bleida,NA,30.38,-6.44,Mine,Morocco,copper,silver,NA,TRUE,NA,56,Elevated
ICMM07461,Moderate,Abu Dabbab,Abu Dabbab;Abu Dabbab,25.337,34.547,Mine,Egypt,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07462,Very Low,Nuweibi,NA,25.191,34.518,Mine,Egypt,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07465,Very Low,Palabora Copper,NA,23.991,31.118,Mine,Egypt,copper,gold,NA,TRUE,NA,56,Elevated
ICMM07470,Very Low,Asmera Nippon,NA,15.334,38.885,Mine,Eritrea,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07478,Very Low,Kreiter Mine,NA,11.452,33.968,Mine,Sudan,chromium,NA,NA,TRUE,NA,36,Elevated
ICMM07481,Very Low,United Tin Areas,United Tin Areas;Gold and Base Metal Mines Ltd,9.909,8.883,Mine,Nigeria,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07482,Very Low,"Bisichi, Amalgamated Tin",NA,9.884,9.001,Mine,Nigeria,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07485,Very Low,Udegi Odegi,NA,8.334,7.885,Mine,Nigeria,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07506,Very Low,Jinja,NA,0.452,33.235,Mine,Uganda,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07510,Very Low,Punia Kasese,NA,-1.632,27.118,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07511,Very Low,Kivumines/Bishasha,NA,-1.665,29.235,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07513,Very Low,Somirwa Mine,NA,-2.042,30.117,Mine,Rwanda,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07514,Very Low,Minerga,NA,-2.215,27.751,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07515,Very Low,Kalima Messaraba,NA,-2.565,26.618,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07517,Very Low,Miluba,NA,-2.948,27.31,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
,,,,,,,,,,,,,,
ICMM07536,Very Low,Kania,NA,-7.464,26.96,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07537,Very Low,Bukena Bakena,NA,-7.714,27.185,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07538,Very Low,Kibara Mitwaba,NA,-8.373,27.418,Mine,Democratic Republic of the Congo,tin,NA,NA,TRUE,NA,33,Elevated
ICMM07540,Very Low,Ntaka Hill Cu and Prosp,NA,-9.998,37.001,Mine,Tanzania,copper,NA,NA,TRUE,NA,56,Elevated
ICMM07541,High,Tenke Fungurume,Kwatebala;Tenke Fungurume;Tenke Fungurume;Tenke Fungurume,-10.575,26.188,Mine,Democratic Republic of the Congo,copper,cobalt,diamond,TRUE,NA,56,Elevated
ICMM07542,Moderate,Mutoshi,Mutoshi;Mutoshi,-10.676,25.535,Mine,Democratic Republic of the Congo,copper,cobalt,NA,TRUE,NA,56,Elevated
ICMM07543,High,Kamoto,Mupine;KOV;Kamoto;DIMA;Katanga Mining Complex;Kolwezi;Kamoto KOV;Luilu Tailings;Metalkol SxEw;Sicomines;Kamoto;Congo Mines and Infrastructure Construction;Luilu Refinery;Kamoto SX EW;Luilu Smelter,-10.703,25.393,Mine,Democratic Republic of the Congo,copper,cobalt,manganese,TRUE,NA,56,Elevated
